province_code,district_code,ward_code,province_name,district_name,ward_name,zalo_link
15,138,4570,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hồng Ca,
15,138,4573,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hưng Thịnh,
15,138,4576,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Hưng Khánh,
15,138,4579,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Việt Hồng,
15,138,4582,Tỉnh Yên Bái,Huyện Trấn Yên,Xã Vân Hội,
15,139,4585,Tỉnh Yên Bái,Huyện Trạm Tấu,Thị trấn Trạm Tấu,
15,139,4588,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Túc Đán,
15,139,4591,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Pá Lau,
15,139,4594,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Xà Hồ,
15,139,4597,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Phình Hồ,
15,139,4600,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Trạm Tấu,
15,139,4603,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Tà Si Láng,
15,139,4606,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Pá Hu,
15,139,4609,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Làng Nhì,
15,139,4612,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Bản Công,
15,139,4615,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Bản Mù,
15,139,4618,Tỉnh Yên Bái,Huyện Trạm Tấu,Xã Hát Lìu,
15,140,4621,Tỉnh Yên Bái,Huyện Văn Chấn,Thị trấn NT Liên Sơn,
15,140,4627,Tỉnh Yên Bái,Huyện Văn Chấn,Thị trấn NT Trần Phú,
15,140,4630,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Tú Lệ,
15,140,4633,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Búng,
15,140,4636,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Gia Hội,
15,140,4639,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sùng Đô,
15,140,4642,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Mười,
15,140,4645,Tỉnh Yên Bái,Huyện Văn Chấn,Xã An Lương,
15,140,4648,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nậm Lành,
15,140,4651,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Sơn Lương,
15,140,4654,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Quyền,
15,140,4657,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Giàng,
15,140,4666,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nghĩa Sơn,
15,140,4669,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Suối Bu,
15,140,4672,Tỉnh Yên Bái,Huyện Văn Chấn,Thị trấn Sơn Thịnh,
15,140,4687,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Đại Lịch,
15,140,4690,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Đồng Khê,
15,140,4693,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Cát Thịnh,
15,140,4696,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Tân Thịnh,
15,140,4699,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Chấn Thịnh,
15,140,4702,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Bình Thuận,
15,140,4705,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Thượng Bằng La,
15,140,4708,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Minh An,
15,140,4711,Tỉnh Yên Bái,Huyện Văn Chấn,Xã Nghĩa Tâm,
15,141,4714,Tỉnh Yên Bái,Huyện Yên Bình,Thị trấn Yên Bình,
15,141,4717,Tỉnh Yên Bái,Huyện Yên Bình,Thị trấn Thác Bà,
15,141,4720,Tỉnh Yên Bái,Huyện Yên Bình,Xã Xuân Long,
15,141,4726,Tỉnh Yên Bái,Huyện Yên Bình,Xã Cảm Nhân,
15,141,4729,Tỉnh Yên Bái,Huyện Yên Bình,Xã Ngọc Chấn,
15,141,4732,Tỉnh Yên Bái,Huyện Yên Bình,Xã Tân Nguyên,
15,141,4735,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phúc Ninh,
15,141,4738,Tỉnh Yên Bái,Huyện Yên Bình,Xã Bảo Ái,
15,141,4741,Tỉnh Yên Bái,Huyện Yên Bình,Xã Mỹ Gia,
15,141,4744,Tỉnh Yên Bái,Huyện Yên Bình,Xã Xuân Lai,
15,141,4747,Tỉnh Yên Bái,Huyện Yên Bình,Xã Mông Sơn,
15,141,4750,Tỉnh Yên Bái,Huyện Yên Bình,Xã Cảm Ân,
15,141,4753,Tỉnh Yên Bái,Huyện Yên Bình,Xã Yên Thành,
15,141,4756,Tỉnh Yên Bái,Huyện Yên Bình,Xã Tân Hương,
15,141,4759,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phúc An,
15,141,4762,Tỉnh Yên Bái,Huyện Yên Bình,Xã Bạch Hà,
15,141,4765,Tỉnh Yên Bái,Huyện Yên Bình,Xã Vũ Linh,
15,141,4768,Tỉnh Yên Bái,Huyện Yên Bình,Xã Đại Đồng,
15,141,4771,Tỉnh Yên Bái,Huyện Yên Bình,Xã Vĩnh Kiên,
15,141,4777,Tỉnh Yên Bái,Huyện Yên Bình,Xã Thịnh Hưng,
15,141,4780,Tỉnh Yên Bái,Huyện Yên Bình,Xã Hán Đà,
15,141,4783,Tỉnh Yên Bái,Huyện Yên Bình,Xã Phú Thịnh,
15,141,4786,Tỉnh Yên Bái,Huyện Yên Bình,Xã Đại Minh,
17,148,4789,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Thái Bình,
17,148,4792,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Tân Hòa,
17,148,4795,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Thịnh Lang,
17,148,4798,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Hữu Nghị,
17,148,4801,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Tân Thịnh,
17,148,4804,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Đồng Tiến,
17,148,4807,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Phương Lâm,
17,148,4813,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Yên Mông,
17,148,4816,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Quỳnh Lâm,
17,148,4819,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Dân Chủ,
17,148,4825,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Hòa Bình,
17,148,4828,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Thống Nhất,
17,148,4894,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Kỳ Sơn,
17,148,4897,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Thịnh Minh,
17,148,4903,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Hợp Thành,
17,148,4906,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Quang Tiến,
17,148,4912,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Mông Hóa,
17,148,4918,Tỉnh Hoà Bình,Thành phố Hòa Bình,Phường Trung Minh,
17,148,4921,Tỉnh Hoà Bình,Thành phố Hòa Bình,Xã Độc Lập,
17,150,4831,Tỉnh Hoà Bình,Huyện Đà Bắc,Thị trấn Đà Bắc,
17,150,4834,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Nánh Nghê,
17,150,4840,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Giáp Đắt,
17,150,4846,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Mường Chiềng,
17,150,4849,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Tân Pheo,
17,150,4852,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Đồng Chum,
17,150,4855,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Tân Minh,
17,150,4858,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Đoàn Kết,
17,150,4861,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Đồng Ruộng,
17,150,4867,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Tú Lý,
17,150,4870,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Trung Thành,
17,150,4873,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Yên Hòa,
17,150,4876,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Cao Sơn,
17,150,4879,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Toàn Sơn,
17,150,4885,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Hiền Lương,
17,150,4888,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Tiền Phong,
17,150,4891,Tỉnh Hoà Bình,Huyện Đà Bắc,Xã Vầy Nưa,
17,152,4924,Tỉnh Hoà Bình,Huyện Lương Sơn,Thị trấn Lương Sơn,
17,152,4942,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Lâm Sơn,
17,152,4945,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Hòa Sơn,
17,152,4951,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Tân Vinh,
17,152,4954,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Nhuận Trạch,
17,152,4957,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Cao Sơn,
17,152,4960,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Cư Yên,
17,152,4969,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Liên Sơn,
17,152,5008,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Cao Dương,
17,152,5041,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Thanh Sơn,
17,152,5047,Tỉnh Hoà Bình,Huyện Lương Sơn,Xã Thanh Cao,
17,153,4978,Tỉnh Hoà Bình,Huyện Kim Bôi,Thị trấn Bo,
17,153,4984,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Đú Sáng,
17,153,4987,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Hùng Sơn,
17,153,4990,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Bình Sơn,
17,153,4999,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Tú Sơn,
17,153,5005,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Vĩnh Tiến,
17,153,5014,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Đông Bắc,
17,153,5017,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Xuân Thủy,
17,153,5026,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Vĩnh Đồng,
17,153,5035,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Kim Lập,
17,153,5038,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Hợp Tiến,
17,153,5065,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Kim Bôi,
17,153,5068,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Nam Thượng,
17,153,5077,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Cuối Hạ,
17,153,5080,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Sào Báy,
17,153,5083,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Mi Hòa,
17,153,5086,Tỉnh Hoà Bình,Huyện Kim Bôi,Xã Nuông Dăm,
17,154,5089,Tỉnh Hoà Bình,Huyện Cao Phong,Thị trấn Cao Phong,
17,154,5092,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Bình Thanh,
17,154,5095,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Thung Nai,
17,154,5098,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Bắc Phong,
17,154,5101,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Thu Phong,
17,154,5104,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Hợp Phong,
17,154,5110,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Tây Phong,
17,154,5116,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Dũng Phong,
17,154,5119,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Nam Phong,
17,154,5125,Tỉnh Hoà Bình,Huyện Cao Phong,Xã Thạch Yên,
17,155,5128,Tỉnh Hoà Bình,Huyện Tân Lạc,Thị trấn Mãn Đức,
17,155,5134,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Suối Hoa,
17,155,5137,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Phú Vinh,
17,155,5140,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Phú Cường,
17,155,5143,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Mỹ Hòa,
17,155,5152,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Quyết Chiến,
17,155,5158,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Phong Phú,
17,155,5164,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Tử Nê,
17,155,5167,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Thanh Hối,
17,155,5170,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Ngọc Mỹ,
17,155,5173,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Đông Lai,
17,155,5176,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Vân Sơn,
17,155,5182,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Nhân Mỹ,
17,155,5191,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Lỗ Sơn,
17,155,5194,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Ngổ Luông,
17,155,5197,Tỉnh Hoà Bình,Huyện Tân Lạc,Xã Gia Mô,
17,156,4882,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Tân Thành,
17,156,5200,Tỉnh Hoà Bình,Huyện Mai Châu,Thị trấn Mai Châu,
17,156,5206,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Sơn Thủy,
17,156,5209,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Pà Cò,
17,156,5212,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Hang Kia,
17,156,5221,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Đồng Tân,
17,156,5224,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Cun Pheo,
17,156,5227,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Bao La,
17,156,5233,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Tòng Đậu,
17,156,5242,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Nà Phòn,
17,156,5245,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Săm Khóe,
17,156,5248,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Chiềng Châu,
17,156,5251,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Mai Hạ,
17,156,5254,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Thành Sơn,
17,156,5257,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Mai Hịch,
17,156,5263,Tỉnh Hoà Bình,Huyện Mai Châu,Xã Vạn Mai,
17,157,5266,Tỉnh Hoà Bình,Huyện Lạc Sơn,Thị trấn Vụ Bản,
17,157,5269,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Quý Hòa,
17,157,5272,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Miền Đồi,
17,157,5275,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Mỹ Thành,
17,157,5278,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Tuân Đạo,
17,157,5281,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Văn Nghĩa,
17,157,5284,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Văn Sơn,
17,157,5287,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Tân Lập,
17,157,5290,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Nhân Nghĩa,
17,157,5293,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Thượng Cốc,
17,157,5299,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Quyết Thắng,
17,157,5302,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Xuất Hóa,
17,157,5305,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Yên Phú,
17,157,5308,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Bình Hẻm,
17,157,5320,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Định Cư,
17,157,5323,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Chí Đạo,
17,157,5329,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Ngọc Sơn,
17,157,5332,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Hương Nhượng,
17,157,5335,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Vũ Bình,
17,157,5338,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Tự Do,
17,157,5341,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Yên Nghiệp,
17,157,5344,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Tân Mỹ,
17,157,5347,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Ân Nghĩa,
17,157,5350,Tỉnh Hoà Bình,Huyện Lạc Sơn,Xã Ngọc Lâu,
17,158,5353,Tỉnh Hoà Bình,Huyện Yên Thủy,Thị trấn Hàng Trạm,
17,158,5356,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Lạc Sỹ,
17,158,5362,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Lạc Lương,
17,158,5365,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Bảo Hiệu,
17,158,5368,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Đa Phúc,
17,158,5371,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Hữu Lợi,
17,158,5374,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Lạc Thịnh,
17,158,5380,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Đoàn Kết,
17,158,5383,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Phú Lai,
17,158,5386,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Yên Trị,
17,158,5389,Tỉnh Hoà Bình,Huyện Yên Thủy,Xã Ngọc Lương,
17,159,4981,Tỉnh Hoà Bình,Huyện Lạc Thủy,Thị trấn Ba Hàng Đồi,
17,159,5392,Tỉnh Hoà Bình,Huyện Lạc Thủy,Thị trấn Chi Nê,
17,159,5395,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Phú Nghĩa,
17,159,5398,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Phú Thành,
17,159,5404,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Hưng Thi,
17,159,5413,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Khoan Dụ,
17,159,5419,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Đồng Tâm,
17,159,5422,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Yên Bồng,
17,159,5425,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã Thống Nhất,
17,159,5428,Tỉnh Hoà Bình,Huyện Lạc Thủy,Xã An Bình,
19,164,5431,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Quán Triều,
19,164,5434,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Quang Vinh,
19,164,5437,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Túc Duyên,
19,164,5440,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Hoàng Văn Thụ,
19,164,5443,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Trưng Vương,
19,164,5446,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Quang Trung,
19,164,5449,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Phan Đình Phùng,
19,164,5452,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Tân Thịnh,
19,164,5455,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Thịnh Đán,
19,164,5458,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Đồng Quang,
19,164,5461,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Gia Sàng,
19,164,5464,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Tân Lập,
19,164,5467,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Cam Giá,
19,164,5470,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Phú Xá,
19,164,5473,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Hương Sơn,
19,164,5476,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Trung Thành,
19,164,5479,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Tân Thành,
19,164,5482,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Tân Long,
19,164,5485,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Phúc Hà,
19,164,5488,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Phúc Xuân,
19,164,5491,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Quyết Thắng,
19,164,5494,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Phúc Trìu,
19,164,5497,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Thịnh Đức,
19,164,5500,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Tích Lương,
19,164,5503,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Tân Cương,
19,164,5653,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Sơn Cẩm,
19,164,5659,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Chùa Hang,
19,164,5695,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Cao Ngạn,
19,164,5701,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Linh Sơn,
19,164,5710,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Phường Đồng Bẩm,
19,164,5713,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Huống Thượng,
19,164,5914,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,Xã Đồng Liên,
19,165,5506,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Lương Sơn,
19,165,5509,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Châu Sơn,
19,165,5512,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Mỏ Chè,
19,165,5515,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Cải Đan,
19,165,5518,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Thắng Lợi,
19,165,5521,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Phố Cò,
19,165,5527,Tỉnh Thái Nguyên,Thành phố Sông Công,Xã Tân Quang,
19,165,5528,Tỉnh Thái Nguyên,Thành phố Sông Công,Phường Bách Quang,
19,165,5530,Tỉnh Thái Nguyên,Thành phố Sông Công,Xã Bình Sơn,
19,165,5533,Tỉnh Thái Nguyên,Thành phố Sông Công,Xã Bá Xuyên,
19,167,5539,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Linh Thông,
19,167,5542,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Lam Vỹ,
19,167,5545,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Quy Kỳ,
19,167,5548,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Tân Thịnh,
19,167,5551,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Kim Phượng,
19,167,5554,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Bảo Linh,
19,167,5560,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Phúc Chu,
19,167,5563,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Tân Dương,
19,167,5566,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Phượng Tiến,
19,167,5569,Tỉnh Thái Nguyên,Huyện Định Hóa,Thị trấn Chợ Chu,
19,167,5572,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Đồng Thịnh,
19,167,5575,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Định Biên,
19,167,5578,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Thanh Định,
19,167,5581,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Trung Hội,
19,167,5584,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Trung Lương,
19,167,5587,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Bình Yên,
19,167,5590,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Điềm Mặc,
19,167,5593,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Phú Tiến,
19,167,5596,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Bộc Nhiêu,
19,167,5599,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Sơn Phú,
19,167,5602,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Phú Đình,
19,167,5605,Tỉnh Thái Nguyên,Huyện Định Hóa,Xã Bình Thành,
19,168,5611,Tỉnh Thái Nguyên,Huyện Phú Lương,Thị trấn Đu,
19,168,5614,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Yên Ninh,
19,168,5617,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Yên Trạch,
19,168,5620,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Yên Đổ,
19,168,5623,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Yên Lạc,
19,168,5626,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Ôn Lương,
19,168,5629,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Động Đạt,
19,168,5632,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Phủ Lý,
19,168,5635,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Phú Đô,
19,168,5638,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Hợp Thành,
19,168,5641,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Tức Tranh,
19,168,5644,Tỉnh Thái Nguyên,Huyện Phú Lương,Thị trấn Giang Tiên,
19,168,5647,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Vô Tranh,
19,168,5650,Tỉnh Thái Nguyên,Huyện Phú Lương,Xã Cổ Lũng,
19,169,5656,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Thị trấn Sông Cầu,
19,169,5662,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Thị trấn Trại Cau,
19,169,5665,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Văn Lăng,
19,169,5668,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Tân Long,
19,169,5671,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Hòa Bình,
19,169,5674,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Quang Sơn,
19,169,5677,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Minh Lập,
19,169,5680,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Văn Hán,
19,169,5683,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Hóa Trung,
19,169,5686,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Khe Mo,
19,169,5689,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Xã Cây Thị,
19,169,5692,Tỉnh Thái Nguyên,Huyện Đồng Hỷ,Thị trấn Hóa Thượng,
